
HAUTEFAYE;212;1
ST DENIS D ANJOU;212;0
ST AMAND;212;1
DIALAN SUR CHAINE;212;2
JAVRON LES CHAPELLES;212;3
MERILLAC;212;9
IVREY;212;2
VIRAZEIL;212;4
LACOURT ST PIERRE;212;7
VALHERBASSE;212;1
LOYETTES;212;1
CHATEAU LARCHER;212;1
LAHITTE;212;1
RANES;212;3
CHARMOIS;212;2
LAUZACH;212;15
SAUCEDE;212;5
BEAURONNE;212;3
AUTY;212;5
LENTIOL;212;2
MARMONT PACHAS;212;2
CHEMILLI;212;6
PERONNAS;212;1
ST LARY SOULAN;212;76
VIDECOSVILLE;212;24
BERJOU;212;2
RIEUX MINERVOIS;212;1
VILLAINES LA JUHEL;212;8
PIENNES;212;1
DOMPNAC;212;1
CLAIRAC;212;0
BLANZAY;212;1
GRANDCAMP MAISY;212;12
ST COLOMB DE LAUZUN;212;3
GEUS D ARZACQ;212;0
EGUELSHARDT;212;40
ST JEAN DE BOURNAY;212;0
AMBUTRIX;212;0
VERDILLE;212;1
GOURGE;212;0
MEILLONNAS;212;1
PLUHERLIN;212;10
TREDARZEC;212;49
ST JEAN DE NIOST;212;1
ST MALON SUR MEL;212;3
MARTIGNE SUR MAYENNE;212;2
PIENCOURT;212;3
EYMOUTHIERS;212;3
CIBOURE;212;61
BERRIE;212;0
AMFREVILLE LES CHAMPS;212;4
MONTSOUE;212;2
BRETIGNEY NOTRE DAME;212;1
RIVES DU LOIR EN ANJOU;212;0
ETTING;212;24
CHARMES SUR RHONE;212;1
RIGNY USSE;212;2
L ETOILE;212;0
GREZ EN BOUERE;212;1
ST PIERRE EN AUGE;212;9
COMBEROUGER;212;6
MASSEGROS CAUSSES GORGES;212;2
EYRES MONCUBE;212;2
TENDE;212;88
CHABANAIS;212;2
CHENECEY BUILLON;212;3
CHARETTE;212;2
LIESLE;212;1
MEYSSIEZ;212;1
PRINCAY;212;5
CHONAS L AMBALLAN;212;1
CORNILLE LES CAVES;212;2
ORBAN;212;5
VALOREILLE;212;5
COMUS;212;21
MOMERSTROFF;212;8
ST ROME DE CERNON;212;3
MONTANS;211;9
LAVAURETTE;211;12
ST GEORGES DES GROSEILLERS;211;0
ST PAUL LIZONNE;211;0
LIXING LES ST AVOLD;211;0
MEULERS;211;22
BOUSTROFF;211;3
POEY DE LESCAR;211;3
JASSERON;211;1
PALLUAUD;211;2
MORSBACH;211;48
MENIL HERMEI;211;0
OHNENHEIM;211;6
PERGAIN TAILLAC;211;2
TOUQUETTES;211;6
CLAIRVAUX D AVEYRON;211;5
CARROUGES;211;6
STONNE;211;11
FORCE;211;1
PUYOO;211;4
VENTOUSE;211;1
HOLTZHEIM;211;57
LOUPERSHOUSE;211;1
AZANNES ET SOUMAZANNES;211;3
VINDRAC ALAYRAC;211;3
VEZINS DE LEVEZOU;211;9
LAMELOUZE;211;2
CAZENEUVE;211;8
CHANTENAY VILLEDIEU;211;2
MARCE;211;1
TILH;211;1
ST FRONT DE PRADOUX;211;1
IVORY;211;5
L ESCARENE;211;30
CAUNEILLE;211;5
ST BARTHELEMY GROZON;211;2
GUILHERAND GRANGES;211;1
SCEAU ST ANGEL;211;4
TOUFFREVILLE SUR EU;211;55
MONTAGOUDIN;211;0
SAUZE VAUSSAIS;211;1
RAZAC DE SAUSSIGNAC;211;1
COTEBRUNE;211;4
TREMOUILLES;211;9
BRINDAS;211;2
ST PRIVAT D ALLIER;211;3
ORMERSVILLER;211;50
MORAS;211;2
LA ROCHE RIGAULT;211;4
LOUTZVILLER;211;80
CREDIN;211;13
BRAYE SOUS FAYE;211;1
LESCURE JAOUL;211;8
URBANYA;211;27
CRAMANS;211;1
PREAUX BOCAGE;211;3
CONAND;211;1
BIRAC SUR TREC;211;6
SAUTO;211;50
PAYSSOUS;211;1
ST MARTIN DE VALAMAS;211;1
SAVIGNY SUR SEILLE;211;0
COETLOGON;211;10
ARLAY;211;2
GUESSLING HEMERING;211;0
MONTAUBAN DE LUCHON;211;66
ENCHENBERG;211;31
MESPLEDE;211;7
ST BARTHELEMY D ANJOU;211;1
LAPARADE;211;3
CASTEX D ARMAGNAC;211;3
TOURTOUSE;211;9
NEANT SUR YVEL;211;5
STE SOLINE;211;3
ORRIULE;211;1
FREYSSENET;211;1
ARRODETS EZ ANGLES;211;10
VILLEVIEUX;211;3
TETING SUR NIED;211;0
LES ULMES;211;2
GAILLAGOS;211;29
LA COULONCHE;211;8
MEAUTIS;211;2
LA LANDE ST SIMEON;211;1
CREMIEU;211;1
PRIGONRIEUX;211;3
NEUFCHATEL EN SAOSNOIS;211;4
GRENADE SUR L ADOUR;211;7
DOURGNE;211;8
JOUE DU BOIS;211;1
ST ANDRE ET APPELLES;211;3
MIONS;211;0
LIVRON SUR DROME;211;4
LA CROIX BLANCHE;211;3
ST MALO DES TROIS FONTAINES;211;18
LA SOUCHE;211;2
BOURRAN;211;2
LABASTIDE CASTEL AMOUROUX;211;2
ORGEVAL;210;3
ST ROMAIN DE JALIONAS;210;1
FRESNEY LE PUCEUX;210;2
HANNAPPES;210;6
LISSEY;210;4
CHARRE;210;1
MESSEME;210;1
FILSTROFF;210;14
CHAROLS;210;0
LE GUERNO;210;11
FRONTON;210;4
ST HILAIRE DE BRIOUZE;210;1
CADALEN;210;4
LE BREUIL EN BESSIN;210;4
LOURDES;210;2
ST VULBAS;210;1
BARRY D ISLEMADE;210;5
BOUTENAC;210;4
ST LAURENT DE VEYRES;210;4
MONTVALEN;210;2
AUBERMESNIL BEAUMAIS;210;23
POUZAY;210;1
NANCRAY;210;4
ROIVILLE;210;3
ST BRICE SOUS RANES;210;2
SCHOENAU;210;91
MARSANNE;210;1
AISSEY;210;3
SAULT DE NAVAILLES;210;1
LA MALENE;210;2
HARDINVAST;210;34
LONNES;210;2
ST MARCEL BEL ACCUEIL;210;3
LEYMEN;210;85
VAHL EBERSING;210;4
BRULLEMAIL;210;3
HUNINGUE;210;103
MARBY;210;12
MONMARVES;210;4
BONNEMAISON;210;2
BEC DE MORTAGNE;210;32
AMOU;210;4
NOUVION SUR MEUSE;210;0
CAUNAY;210;2
CHASSIERS;210;0
LUQUET;210;2
VIVES;210;53
LEVENS;210;0
LADERN SUR LAUQUET;210;2
CHALEZE;210;5
ARRY;210;3
LA FERRIERE EN PARTHENAY;210;3
GLAMONDANS;210;7
LES LECHES;210;1
PORCIEU AMBLAGNIEU;210;3
LEDAS ET PENTHIES;210;5
LOISON;210;5
ESCASSEFORT;210;1
ALLEYRAC;210;0
OMEX;210;5
MONTROND LE CHATEAU;210;1
AMBRUMESNIL;210;22
CRIEL SUR MER;210;55
COMBIERS;210;3
ROSSELANGE;210;5
MONTAGNAC SUR AUVIGNON;210;3
DIEPPE;210;50
SASSY;210;4
ERAINES;210;4
MAIRE LEVESCAULT;210;1
MOYAUX;210;3
REALMONT;210;6
SOULGE SUR OUETTE;210;1
CISSE;210;1
CONDOM;210;8
LA FRENAYE;210;3
LA SELLE LA FORGE;210;2
SERPAIZE;210;2
SEPTFONDS;210;3
BOSSET;210;0
ST SYLVESTRE DE CORMEILLES;210;1
VERNOSC LES ANNONAY;210;3
BERNESQ;210;1
LA PRENESSAYE;210;14
NAUCELLE;210;9
PEYRIERE;210;2
STE OPPORTUNE;210;10
CREPOL;210;1
FONGRAVE;210;0
LAVAL DU TARN;210;0
VACOGNES NEUILLY;210;2
LEZAY;210;0
DOMMARY BARONCOURT;210;5
LES FOUGERETS;210;4
VESSEAUX;210;1
LOGNY LES AUBENTON;210;16
LE BOURDEIX;210;0
ST AMAND DE VERGT;210;2
VILLEMAGNE;210;6
ISSAMOULENC;210;1
AYRON;210;2
SAVAS MEPIN;210;1
LES HERMAUX;210;0
LA FERRIERE AUX ETANGS;210;3
ST LEGER DE MONTBRUN;210;0
SOURZAC;210;1
VILLENEUVE SOUS PYMONT;210;2
ST VRAN;210;15
LA CAPELLE BONANCE;210;1
LHOMMAIZE;210;1
CURCIAT DONGALON;210;3
VILLEREVERSURE;210;7
MANTHES;210;2
LAPERCHE;210;0
TOUJOUSE;210;3
ST BAUZELY;210;8
SOULAGES BONNEVAL;210;0
HAUTERIVES;210;1
SIVRY SUR MEUSE;210;5
VERIA;210;2
LANGOGNE;210;0
BOURGUEIL;210;0
TORSAC;210;1
CAPLONG;209;3
MARTIEL;209;3
AFFLEVILLE;209;3
ST JUST SUR VIAUR;209;6
AZEVILLE;209;15
CASTELCULIER;209;5
HAMBERS;209;4
BONNIERES;209;7
FERRIERES LES BOIS;209;3
ST CARREUC;209;2
ST BOES;209;5
ROCHESSAUVE;209;1
DENAT;209;0
BOURGNAC;209;1
JUSTIAN;209;5
CARRESSE CASSABER;209;3
GROSVILLE;209;36
NOROLLES;209;0
DEUX VERGES;209;1
ANDOINS;209;2
GOLLEVILLE;209;8
CREYSSAC;209;0
BOUILHONNAC;209;1
MAS D AUVIGNON;209;10
LEDAT;209;2
BAR LES BUZANCY;209;5
SIORAC DE RIBERAC;209;0
AMNEVILLE LES THERMES;209;2
LESCURE D ALBIGEOIS;209;6
JUJURIEUX;209;1
RAUCOURT ET FLABA;209;12
RIOCAUD;209;0
LUSSAS ET NONTRONNEAU;209;0
GLUIRAS;209;0
VIMARTIN SUR ORTHE;209;0
RANCENAY;209;5
MEYENHEIM;209;23
LACQ;209;2
MIREBEAU;209;0
POURSIUGUES BOUCOUE;209;2
AUSSEVIELLE;209;2
SOUVIGNE SUR SARTHE;209;2
ST NICOLAS DE SOMMAIRE;209;7
LA FOLIE;209;1
FATOUVILLE GRESTAIN;209;8
THORAISE;209;3
SEMALENS;209;4
AZET;209;73
POITIERS;209;2
HETTANGE GRANDE;209;2
BRICQUEVILLE;209;1
HELSTROFF;209;1
VILOSNES HARAUMONT;209;3
VAOUR;209;15
BAIGTS DE BEARN;209;2
MEZILHAC;209;5
LE MENE;209;3
VERNANTES;209;3
SEGUR;209;0
SENECHAS;209;3
SERRESLOUS ET ARRIBANS;209;5
VAUX LAVALETTE;209;1
BADAROUX;209;1
OUNANS;209;3
BARTRES;209;2
LE VERDIER;209;12
ETON;209;5
ST DONAT SUR L HERBASSE;209;4
ST GILLES DE CRETOT;209;2
FLEURANCE;209;1
BUSQUE;209;6
GALAPIAN;209;1
PINEL HAUTERIVE;209;1
POMPIEY;209;7
MAULAY;209;1
LA TRINITE SUR MER;209;37
GAZAUPOUY;209;6
MONTASTRUC LA CONSEILLERE;209;4
BOUSSIERES;208;2
BAYAC;208;2
GUESNES;208;2
BAIGTS;208;2
MARIGNY CHEMEREAU;208;4
ARROS DE NAY;208;4
PANNESSIERES;208;2
VIANNE;208;6
PUYGOUZON;208;4
PREVINQUIERES;208;3
CAZAVET;208;3
ALBEFEUILLE LAGARDE;208;7
JOUE DU PLAIN;208;5
HAYANGE;208;1
FREMESTROFF;208;1
LES LOGES SAULCES;208;1
AUGISEY;208;2
LOUDUN;208;0
ROUFFIAC D AUDE;208;6
BOSVILLE;208;22
CHALAMPE;208;76
FLEAC;208;1
ST EVROULT NOTRE DAME DU BOIS;208;8
GAUGEAC;208;1
BANVOU;208;1
ADE;208;15
ABITAIN;208;3
NOGARO;208;2
CHABEUIL;208;1
ARLEBOSC;208;2
GILHAC ET BRUZAC;208;0
ST FRONT D ALEMPS;208;1
AGRIS;208;0
ESPINS;208;3
EMPURE;208;1
BREZINS;208;0
ST DENIS SUR SARTHON;208;5
ST ANDRE DE ROQUELONGUE;208;14
DIEULIVOL;208;1
BETHONVILLIERS;208;2
ST GENEST LACHAMP;208;2
HUILLE LEZIGNE;208;3
ETCHEBAR;208;30
FLOCQUES;208;52
SATHONAY VILLAGE;208;1
THELIS LA COMBE;208;1
BARBEZIERES;208;1
MOULINS SUR ORNE;208;1
ST ANDRE SUR VIEUX JONC;208;0
EDON;208;0
LUSSAS;208;1
ESSAY;208;2
DOUZENS;208;7
NEUILLE;208;1
OFFWILLER;208;45
CAMBON D ALBI;208;2
VAUCLUSOTTE;208;1
LAUTENBACHZELL;208;6
GACE;208;3
ST ORENS POUY PETIT;208;6
THEZAN DES CORBIERES;208;4
MONTFLOURS;208;7
ST GRATIEN;208;4
ST MARTIN LE PIN;208;1
SANCEY;208;3
ROUHE;208;5
CAZEAUX DE LARBOUST;208;76
SASSEY SUR MEUSE;208;2
SOUZAY CHAMPIGNY;208;1
ST GROUX;208;1
CAYRES;208;3
LE MENIL BERARD;208;6
MONTUSSAINT;208;4
VALDURENQUE;208;3
LOUPFOUGERES;208;2
ST SATURNIN DE LENNE;208;3
ST FRAIMBAULT DE PRIERES;208;10
MIGNALOUX BEAUVOIR;208;0
ST GIRONS EN BEARN;208;2
BORDERES ET LAMENSANS;208;3
LE PLAGNAL;208;1
LES TERRES DE CHAUX;208;3
VILLE SOUS ANJOU;208;1
ST SAVIOL;208;0
CONCHEZ DE BEARN;208;0
OLIZY SUR CHIERS;208;2
CRUAS;208;2
EYMET;208;0
ST JEAN D ESTISSAC;208;0
CORVEISSIAT;208;4
ST MACOUX;208;1
BESAIN;208;1
TOULAUD;208;2
RAVIGNY;208;3
HEMILLY;208;3
LE FAY;208;2
UNAC;208;18
CHAZEY SUR AIN;208;0
ARGANCY;208;4
LUCQ DE BEARN;208;5
LA CHAPELLE ANTHENAISE;208;2
LE TRIOULOU;207;2
COURVAUDON;207;2
CHISSEY SUR LOUE;207;0
OFFOY;207;5
PIEGUT PLUVIERS;207;3
BOURG EN BRESSE;207;1
LES OLLIERES SUR EYRIEUX;207;1
ASTUGUE;207;3
VIGNY;207;4
SERVIES;207;2
BADENS;207;1
CHALAMONT;207;2
CROZES HERMITAGE;207;3
VAL D ANAST;207;2
ST LAURENT DE GOSSE;207;2
PECORADE;207;3
COURCUIRE;207;5
ST PAUL LE GAULTIER;207;5
VITERBE;207;3
AGME;207;2
BLAYE LES MINES;207;3
LA CHAPELLE BICHE;207;2
QUEDILLAC;207;7
LOUBIERES;207;7
VICQ SUR MER;207;89
DERCE;207;0
MONTPEZAT DE QUERCY;207;10
MASSOULES;207;1
MAINE DE BOIXE;207;0
REQUEIL;207;3
ELSENHEIM;207;18
VILLIERS CHARLEMAGNE;207;3
ETRAYE;207;4
STE MAURE DE TOURAINE;207;1
AMBRONAY;207;1
TREMERY;207;4
MERIGNAT;207;1
ESSON;207;4
XAINTRAILLES;207;5
FRAISSINES;207;2
ESTANG;207;2
GRIGNY;207;0
PARBAYSE;207;6
FOURNEAUX LE VAL;207;3
LA BATIE MONTGASCON;207;2
VENTENAC CABARDES;207;6
LES CHAMPEAUX;207;10
LOUZES;207;5
CUSSEY SUR LISON;207;8
TARSACQ;207;8
PINEUILH;207;1
MEYRALS;207;2
BONNUT;207;3
ARROSES;207;4
PETIT BERSAC;207;0
CAGNAC LES MINES;207;4
VALLON SUR GEE;207;2
MONTGAILLARD EN ALBRET;207;0
CAMPLONG D AUDE;207;1
PIERREFITTE EN CINGLAIS;207;2
JONAGE;207;0
FONTENAY SUR VEGRE;207;0
MONTLUEL;207;0
BEAUFORT EN ANJOU;207;0
VILLEFLOURE;207;4
CAHAN;207;2
ST MICHEL DE ST GEOIRS;207;2
BETOUS;207;2
ST HILAIRE DE LA NOAILLE;207;1
LA ROQUETTE SUR VAR;207;3
BOUESSAY;207;1
PANZOULT;207;2
LUCE SOUS BALLON;207;0
PLEINE SEVE;207;31
RIBEAUCOURT;207;13
VILLARZEL CABARDES;207;7
COLONNE;207;0
TONNEINS;207;1
WITTENHEIM;207;16
LUCGARIER;207;7
LEMBEYE;207;0
IDRON;207;1
COLLEVILLE;207;34
SERRES CASTET;207;4
POUSTHOMY;207;1
PUYGAILLARD DE QUERCY;207;8
BOGY;207;2
ORAAS;207;2
SELIGNEY;207;4
PIERREFONTAINE LES VARANS;207;2
PINCE;207;1
ST ANDRE DE CORCY;207;1
ST GERMAIN DU BOIS;207;3
FAMECK;207;4
ST FELICIEN;206;0
MAILHOC;206;4
ST SULPICE DE ROUMAGNAC;206;3
GOUX SOUS LANDET;206;0
ST GERMAIN SUR VIENNE;206;2
OO;206;88
RI;206;3
ST BRIEUC;206;3
CORZE;206;0
BOUEX;206;1
ST ALBAN DE ROCHE;206;3
MERCENAC;206;3
PONT LES MOULINS;206;1
ST GAUZENS;206;3
AMBONIL;206;1
BOURNIQUEL;206;0
ROUMEGOUX;206;1
ST VINCENT DE BARRES;206;1
APPENWIHR;206;10
CHASSENON;206;0
SERMERIEU;206;8
LAFEUILLADE EN VEZIE;206;4
ESCOIRE;206;0
QUESTEMBERT;206;8
CHADENET;206;2
GOMELANGE;206;3
PERRIERES;206;1
TOURLIAC;206;1
ST FROMOND;206;2
FOURG;206;5
ST COSME EN VAIRAIS;206;7
VENDRESSE;206;5
CHAUMONT DEVANT DAMVILLERS;206;3
AGNIN;206;2
LE MESNIL EUDES;206;0
CEAUX EN LOUDUN;206;0
LE HOUSSEAU BRETIGNOLLES;206;9
TREMOLAT;206;2
CAPVERN LES BAINS;206;2
BETTAINVILLERS;206;6
MAZAMET;206;5
OUILLY DU HOULEY;206;2
ST MARTIN LE CHATEL;206;1
VANNES;206;25
MONTOIS LA MONTAGNE;206;5
ECLASSAN;206;0
GUENANGE;206;1
TIEFFENBACH;206;33
MANSONVILLE;206;3
VILLAINES SOUS MALICORNE;206;0
NOUART;206;11
BLEVES;206;8
SANVENSA;206;0
VILLEDIEU LES BAILLEUL;206;3
TREPREL;206;2
RUY MONTCEAU;206;1
PUYCORNET;206;5
CONDE NORTHEN;206;3
AIREL;206;2
AUTRECOURT ET POURRON;206;1
BIRAS;206;2
AMEL SUR L ETANG;206;4
BERNAY NEUVY EN CHAMPAGNE;206;1
AGEN D AVEYRON;206;1
GILHOC SUR ORMEZE;206;1
LAUGNAC;206;3
PUYCALVEL;206;3
SONZAY;206;2
CHINON;206;0
BUSTINCE IRIBERRY;206;0
IZAUT DE L HOTEL;206;9
NARP;206;11
DUNIERE SUR EYRIEUX;206;0
MUSSIDAN;206;0
PENOL;206;0
CUXAC CABARDES;206;6
REMELFANG;206;29
ST PAUL DE SERRE;206;3
LABOULE;206;3
HERMIVAL LES VAUX;206;4
ST LAURENT BAINS LAVAL D AURELLE;206;2
LOUBEJAC;206;2
LE ROUX;206;4
OUILLY LE TESSON;206;2
AVOUDREY;206;2
FLORAC TROIS RIVIERES;206;2
TURQUEVILLE;206;4
PRENERON;206;2
ROUVRES EN WOEVRE;206;2
STE ANNE SUR GERVONDE;206;1
SAUVETERRE DE ROUERGUE;206;8
CHAMPEON;206;3
MONTSELGUES;206;1
OSSEN;206;2
NEUVILLE AU PLAIN;206;1
LA BREILLE LES PINS;206;0
ST GERY;206;2
PUYLAROQUE;206;7
UZEIN;206;1
PRIX LES MEZIERES;206;22
DEMU;206;7
GAGEAC ET ROUILLAC;206;3
BOULAZAC ISLE MANOIRE;206;2
ST BARTHELEMY DE VALS;206;2
SOUEICH;206;2
PUYREAUX;206;2
ST JEAN DE MARSACQ;206;3
CHATAIN;206;4
PARENNES;206;4
MARBOZ;206;2
LAGARDIOLLE;205;4
ARMOUS ET CAU;205;4
FONTIES D AUDE;205;4
VOUTRE;205;3
MONTHOLIER;205;1
FRECHOU;205;7
SAMOGNEUX;205;3
MOYRAZES;205;1
LES REPOTS;205;2
VILLERS CANIVET;205;5
CREYSSEILLES;205;2
VILLENEUVE DE MARC;205;1
ST CIRICE;205;3
ST ETIENNE DU VIGAN;205;0
BOUTEILLES ST SEBASTIEN;205;0
ARGAGNON;205;8
QUEYRIERES;205;0
MORTEAUX COULIBOEUF;205;1
MANOU;205;5
LACOMMANDE;205;5
BOURG ST CHRISTOPHE;205;2
LA ROMIEU;205;7
ADELANGE;205;2
ST LAURENT DE MURE;205;3
MOHON;205;4
LE VEY;205;3
POUCHARRAMET;205;8
SEYCHES;205;0
SEVERAC D AVEYRON;205;2
PRESSIGNAC VICQ;205;0
LE GRATTERIS;205;5
CENNE MONESTIES;205;8
GENAT;205;12
SALEICH;205;2
MAURINES;205;2
BEAUFORT EN ARGONNE;205;4
L ABERGEMENT CLEMENCIAT;205;1
PONTCHARDON;205;4
ASTET;205;1
MIRAMONT DE QUERCY;205;4
FYE;205;7
CHIROLS;205;1
EBERSVILLER;205;4
ST JEAN LACHALM;205;1
ROISEY;205;2
BOFFRES;205;2
COULONCES;205;1
CONGE SUR ORNE;205;0
SOULANGY;205;1
LEMPZOURS;205;1
BELLEHERBE;205;0
VALFRAMBERT;205;8
ST MARTIN SUR LAVEZON;205;3
LES COTES D AREY;205;1
SAONE;205;3
CROS DE GEORAND;205;0
MONASSUT AUDIRACQ;205;6
SALAGNON;205;2
BRETTEVILLE;205;76
MAINZAC;205;3
MALAUSSENE;205;5
ST MARTIN DE LA LIEUE;205;3
ENCAUSSE;205;4
MONTCARET;205;1
VILLY LEZ FALAISE;205;2
LARCEVEAU ARROS CIBITS;205;1
VOGUE;205;2
CHOUZE SUR LOIRE;205;2
SULIGNAT;205;0
LE MONASTERE;205;0
PLAINE HAUTE;205;12
MERAS;205;4
ST CIRQ;205;3
FREGIMONT;205;4
VIGNAUX;205;7
DOUZILLAC;205;1
VIMOUTIERS;205;4
COUBON;205;2
ST ETIENNE DE LUGDARES;205;1
MENIL VIN;205;2
VILLALIER;205;1
PARDIES PIETAT;205;3
JOGANVILLE;205;10
COULOUNIEIX CHAMIERS;205;0
ST AUBIN DE LANQUAIS;205;2
TOURNAVAUX;205;45
TESSY BOCAGE;205;8
TOURTENAY;205;2
ST PIERRE SUR DROPT;205;1
ANCINNES;205;3
ST CLAR DE RIVIERE;205;6
ST ELLIER LES BOIS;205;2
VAL DE DAGNE;205;2
ANTOGNY LE TILLAC;205;1
SENEUJOLS;205;2
VAHL LES FAULQUEMONT;205;3
GIROUSSENS;205;3
JUIGNE SUR SARTHE;205;1
BOUMOURT;205;1
CASSAGNAS;205;3
GOUY;205;4
CHANVILLE;205;3
CHAMPIER;205;0
LA SALLE;205;4
PALMAS D AVEYRON;205;1
ST VINCENT DE CONNEZAC;205;2
PALHERS;205;3
FALGA;205;7
MONCLAR D ARMAGNAC;205;1
SEMPESSERRE;205;5
MONTREUIL LE CHETIF;205;3
MONTSEVEROUX;205;0
FAUSSERGUES;205;1
MONBAZILLAC;205;2
MURINAIS;205;2
BRON;205;0
GABRIAS;205;0
ST ROMAIN ET ST CLEMENT;204;4
MADIERE;204;4
LA POMMERAYE;204;2
RICHELING;204;2
CALIGNAC;204;2
LARNAS;204;1
LOCMARIA GRAND CHAMP;204;21
ANGERVILLE LA MARTEL;204;40
BOUNIAGUES;204;2
JOUSSE;204;1
VALDERIES;204;4
MOMBRIER;204;0
BASSUSSARRY;204;14
SOTTEVILLE SUR MER;204;75
BEZONVAUX;204;1
ST ANDRE D HEBERTOT;204;4
PLUMIEUX;204;12
BRANGES;204;3
ST PIERRE D EXIDEUIL;204;4
VAL DE VIE;204;8
THUEYTS;204;2
ST QUENTIN LA MOTTE CROIX BAILLY;204;47
ST ARROUMEX;204;3
BARACE;204;3
MOON SUR ELLE;204;4
LE LESME;204;2
TOURNAI SUR DIVE;204;3
BENQUE MOLERE;204;17
VILLEMADE;204;3
ST PHILIPPE DU SEIGNAL;204;1
LOUBARESSE;204;3
CHAPDEUIL;204;0
CASTIN;204;10
ST ANTONIN NOBLE VAL;204;7
VOEGTLINSHOFFEN;204;12
ST MAURICE LA CLOUERE;204;1
MIRANDOL BOURGNOUNAC;204;4
CAUBON ST SAUVEUR;204;1
LARNAGE;204;0
SENEZERGUES;204;1
EIX;204;0
MONTBRONN;204;34
NOUAILLE MAUPERTUIS;204;1
ST GEORGES D ANNEBECQ;204;8
CIERGES SOUS MONTFAUCON;204;5
ANGOUS;204;4
RULLAC ST CIRQ;204;7
JAUNAY MARIGNY;204;1
ARQUES LA BATAILLE;204;23
ESTREES LA CAMPAGNE;204;1
LENTILLAC DU CAUSSE;204;1
PADIES;204;6
THISE;204;3
LACHAPELLE GRAILLOUSE;204;1
SALLES MONGISCARD;204;1
LE TEMPLE SUR LOT;204;2
LINY DEVANT DUN;204;1
VILLARS LES BLAMONT;204;12
MONTAGNAC LA CREMPSE;204;1
CARENTAN LES MARAIS;204;6
RATZWILLER;204;29
RESENLIEU;204;3
HAUTEFORT;204;2
HAGONDANGE;204;0
ST JEAN D ATAUX;204;0
VARES;204;0
GAVRUS;204;1
SCEY MAISIERES;204;3
ALLEUZE;204;0
OYRE;204;1
LA GOULAFRIERE;204;1
CHATEAU CHERVIX;204;2
ST MAURICE SUR ADOUR;204;3
LA SALVETAT PEYRALES;204;7
HINCKANGE;204;4
ARAUJUZON;204;6
ST VICTURNIEN;204;1
LA CHAPELLE SUR LOIRE;204;2
LEYMENT;204;3
PERIGUEUX;204;1
GONDRIN;204;2
UCEL;204;0
CHEYLARD L EVEQUE;204;0
GUEREINS;204;0
LIZANT;204;1
CHATILLON LA PALUD;204;3
MAROLLES LES BUIS;204;17
CHANOS CURSON;204;2
JARDRES;204;2
HEMEVEZ;204;15
ST PIERRE EYNAC;204;0
LES ADJOTS;204;2
ST GENEST DE CONTEST;204;2
MASSAGUEL;204;1
CASTELNAU D ESTRETEFONDS;204;4
THUREY LE MONT;204;2
ST GRIEDE;204;4
ST PARDOUX ISAAC;204;3
ST AUBIN DE BONNEVAL;204;5
CALUIRE ET CUIRE;204;2
EVANS;204;3
FRONTENEX;204;8
BEMECOURT;204;7
VERRUE;204;3
CHAZAY D AZERGUES;204;2
CHERVEIX CUBAS;204;0
MISERIEUX;204;4
CRESPINET;204;4
MARCILLOLES;204;0
BOIS NORMAND PRES LYRE;204;11
GAVARRET SUR AULOUSTE;204;1
ST ONEN LA CHAPELLE;204;4
ST GERVAIS LES TROIS CLOCHERS;204;1
FONTEVRAUD L ABBAYE;204;2
MANTRY;203;0
COLOMBIER LE CARDINAL;203;3
ORADOUR SUR VAYRES;203;1
JUVINAS;203;2
DUN SUR MEUSE;203;6
REGUINY;203;9
LAGOR;203;8
DAMIGNY;203;1
NOGARET;203;5
LES BONDONS;203;3
HAUT DE BOSDARROS;203;1
CHARTRIER FERRIERE;203;2
MARGES;203;1
BURGARONNE;203;1
BAZONCOURT;203;1
VINCENT FROIDEVILLE;203;4
COURLEON;203;3
ST LAURENT SUR GORRE;203;2
LA TOUR ST GELIN;203;0
BOUQUELON;203;5
LIAS D ARMAGNAC;203;4
CINTEGABELLE;203;3
ST PIERRE DELS FORCATS;203;47
BEAUVENE;203;2
PONT DE MONTVERT SUD MONT LOZERE;203;1
URDOS;203;82
ST DENIS EN MARGERIDE;203;3
PAJAY;203;1
BILLIERE;203;38
ST JULIEN SUR REYSSOUZE;203;1
THODURE;203;1
BLAESHEIM;203;45
AIGUILLON;203;3
MENIL HUBERT SUR ORNE;203;0
GENIS;203;1
MONTREM;203;0
HENON;203;2
GERDE;203;11
APPEVILLE;203;6
EPEUGNEY;203;6
FAURILLES;203;2
ST ROMAIN DE COLBOSC;203;12
GENESTELLE;203;2
MONTJOIE LE CHATEAU;203;21
ST LAMBERT SUR DIVE;203;2
ST AMANS DU PECH;203;1
ROCHES PREMARIE ANDILLE;203;4
MONTSERET;203;9
ST PAUL LE FROID;203;1
CAYRIECH;203;5
LASSOUTS;203;2
OYTIER ST OBLAS;203;3
ST DENIS SUR COISE;203;3
MONLEZUN D ARMAGNAC;203;3
ST CLAIR SUR GALAURE;203;1
MALICORNE SUR SARTHE;203;2
LA BASTIDE PUYLAURENT;203;1
OSSE;203;4
CHEIN DESSUS;203;2
VANZAY;203;0
EPANEY;203;2
ROM;203;1
RANGUEVAUX;203;3
ST JULIEN MOLHESABATE;203;0
DOAZON;203;2
ILLKIRCH GRAFFENSTADEN;203;74
MONCONTOUR DE BRETAGNE;203;5
ST PIERRE DES LOGES;203;2
ST BARTHELEMY D AGENAIS;203;0
